FileName,Label,CenterX,CenterY
20051021_58035_0100_PP.png,L,365.78520786335804,573.2626490493071
IM004685.png,L,425.3606687898089,663.1671974522293
20051130_60562_0400_PP.png,L,389.18187830687833,719.2671957671957
20051020_62510_0100_PP.png,L,388.4808499475341,633.2145855194124
20060407_45247_0200_PP.png,L,215.0021853146853,424.66652097902096
20060412_58819_0200_PP.png,L,229.73171815959103,436.72038230717936
IM003773.png,R,1050.1132015306123,688.5715880102041
20060412_51746_0200_PP.png,L,,
IM001514.png,L,397.74568288854005,712.77010291296
IM001880.png,R,1081.7492323439099,769.4621590703836
20060411_62390_0200_PP.png,L,250.6060393258427,449.5948033707865
20060523_45235_0100_PP.png,L,403.5510127531883,626.9193548387096
IM003222.png,L,336.0486375158428,644.5769961977186
20060410_46874_0200_PP.png,R,687.0941820276498,398.30069124423966
20060530_54011_0100_PP.png,R,1108.1808270676693,705.2571428571429
IM001033.png,R,1118.5372292418772,698.9763086642599
20051110_38156_0400_PP.png,R,667.0079207920792,424.11633663366337
20060412_52840_0200_PP.png,R,703.6599297012302,441.8022847100176
20060412_52174_0200_PP.png,L,,
IM000568.png,L,308.4387464387464,692.6210826210826
IM003725.png,R,1080.2577509636333,674.0916708563767
IM000530.png,R,1292.8867628417938,694.374298303857
20051130_60490_0400_PP.png,L,419.3891024569614,698.6896205916764
IM003360.png,L,,
20051130_55107_0400_PP.png,R,706.7298441990622,454.4884283769475
20051021_59459_0100_PP.png,R,1119.184938223181,681.2271033535987
20060522_45777_0100_PP.png,R,1105.5674992096112,667.3909263357572
20060411_58624_0200_PP.png,R,692.0375558867362,447.4461997019374
20051021_39314_0100_PP.png,L,169.82330415754925,677.1506199854122
IM000674.png,R,1054.3858371148795,730.6717219966563
20060523_49859_0100_PP.png,R,1042.7750974206717,675.3839302282427
20060407_43258_0200_PP.png,L,223.62309542902966,471.87971130713714
20051202_51616_0400_PP.png,L,331.90946261682245,705.3272488317757
20060410_39229_0200_PP.png,L,226.68564845292957,434.03357472021065
IM000547.png,L,458.60572337042925,696.658187599364
20060412_61064_0200_PP.png,R,714.730501930502,485.87857142857143
20051021_59136_0100_PP.png,R,1092.3963081559616,691.9082689772085
20060530_53062_0100_PP.png,L,374.83591439011656,660.5703845484601
20060407_39402_0200_PP.png,R,687.4988331388565,449.1948658109685
IM001666.png,R,1087.89086025881,711.0076503621714
20051130_59374_0400_PP.png,R,1093.204536319265,713.11794430089
IM001007.png,L,189.4490177736202,774.7521047708138
20051202_56012_0400_PP.png,L,228.07429670593893,423.75547006491945
20051201_37382_0400_PP.png,R,1122.576253661899,743.3151818025159
20060407_40624_0200_PP.png,L,177.04610031893301,378.58422731226443
IM003520.png,L,397.2588671254632,674.8609052408682
20060412_59259_0200_PP.png,L,228.65523525513586,419.9779655400928
IM003772.png,L,363.5795411808951,694.5169236555096
20060410_39203_0200_PP.png,R,695.8834702258727,401.29671457905545
20060530_53455_0100_PP.png,L,346.16502578527894,608.0648538834192
20060529_56338_0100_PP.png,L,390.9957633530035,638.8427901346648
IM000480.png,L,324.0300732553656,667.2362164246241
IM001423.png,L,233.36093648385,676.7496206373293
20060523_48182_0100_PP.png,R,1021.7453812125943,660.3581837106427
IM002482.png,L,214.01586594170604,829.4848025670738
20051216_45375_0200_PP.png,L,228.27426517234088,420.9414252484669
IM001088.png,R,1088.4731562936774,711.1651730658555
20060412_58869_0200_PP.png,R,689.1400329489292,415.0620538165843
20060411_58051_0200_PP.png,R,752.236385762093,370.2470337693946
20060411_62250_0200_PP.png,L,226.39137214137213,411.4220374220374
IM002853.png,L,358.9140928027582,652.6815112771153
20060523_48102_0100_PP.png,L,406.30241854887066,691.8630821507096
20051213_61892_0100_PP.png,R,1041.8358864379086,643.8775531045752
20060412_61790_0200_PP.png,R,701.7849598648078,463.41740599915505
20051021_51476_0100_PP.png,L,378.2072926162261,700.4957155879672
IM000675.png,L,398.10916850220264,663.013353524229
IM000812.png,R,1101.3022628502922,721.2262850292223
20051130_58888_0400_PP.png,L,244.56107660455487,767.1699792960662
IM003841.png,R,1050.2785808147175,689.8999853993283
20060410_47166_0200_PP.png,R,666.6980501392758,451.7983286908078
IM003324.png,L,341.5261574074074,646.5164351851852
IM002938.png,R,1162.6825130890052,769.5687958115183
20051212_36640_0400_PP.png,R,1103.0186948606638,715.624912477244
IM001688.png,L,393.2412547528517,701.6998098859316
20051214_56565_0100_PP.png,L,400.3480675255442,630.7137938693913
20060410_47351_0200_PP.png,L,247.1614235780108,375.88083889418493
IM004226.png,L,368.15383596130914,636.6752351927919
20051020_43882_0100_PP.png,R,1024.3529944526208,651.1317785576814
IM000197.png,R,1182.1135639097745,716.1666766917293
IM002973.png,L,,
20060412_58387_0200_PP.png,L,232.82688391038695,440.82586558044807
20051202_55562_0400_PP.png,R,668.6763469621704,426.92663354986627
IM003175.png,L,156.41062366076463,618.8295928724484
IM000776.png,R,1098.6798613117596,736.058942502167
20051130_54498_0400_PP.png,L,244.31083380601248,491.3267158252978
20060412_61593_0200_PP.png,R,645.9195372750643,453.60154241645245
20051214_51342_0100_PP.png,L,310.5142383607051,690.2561398222089
20051116_58864_0400_PP.png,L,252.23714615829002,430.35528596187174
20051020_57566_0100_PP.png,R,1097.3346036585365,701.1427845528456
IM004553.png,R,1054.2104909965328,682.6084330611789
20051207_62275_0400_PP.png,R,1112.688782337199,692.6962533452274
20051214_40849_0100_PP.png,R,1080.7630996309963,667.8281672816728
IM003214.png,R,1012.7758692919983,730.7965367965368
IM004092.png,R,1023.2849286563614,709.5084720570749
20060529_56039_0100_PP.png,L,298.5377321831041,563.8330613196549
20060530_54030_0100_PP.png,L,369.4056584977087,644.2109982068141
IM000241.png,R,1234.0538896132116,765.5816311748515
20060530_36895_0100_PP.png,L,400.28833678398894,622.1786059351276
IM003265.png,L,353.2656165127648,660.7532862574687
20051205_58409_0400_PP.png,R,1116.4141634241246,780.2074708171207
20060529_56853_0100_PP.png,L,385.9101612490402,641.5133094445866
IM004085.png,L,372.53247631935045,675.9901894451962
IM000689.png,L,354.67683393462335,703.8143653656937
20051020_45110_0100_PP.png,R,1085.6275529429497,725.8439219232798
20060410_40274_0200_PP.png,L,213.08414804469274,422.79224860335194
IM004184.png,L,381.99979985990194,635.1114780346243
20060412_61081_0200_PP.png,L,221.93680709534368,460.29212860310423
20060523_48199_0100_PP.png,L,409.3522149600581,633.0066396929142
IM002803.png,L,351.34594485812033,624.4842020527269
20051020_64007_0100_PP.png,L,245.76404494382024,737.2767129323639
20051214_41949_0100_PP.png,L,384.3817840815848,644.1947016762396
20060407_44617_0200_PP.png,R,671.3072643979058,456.8818717277487
20051130_59930_0400_PP.png,L,196.38419829589466,617.0780402788536
IM002026.png,R,1140.8163563344285,741.391262017768
IM000242.png,L,385.394678183338,712.7478406241293
20060410_41901_0200_PP.png,L,210.80669377541446,440.21144823271817
IM000761.png,L,420.8831371191136,708.4196675900278
20060523_48572_0100_PP.png,R,1071.5108774474256,666.7407541696882
20060407_41312_0200_PP.png,R,694.1254639175257,535.6426804123711
20051214_51953_0100_PP.png,L,329.0894467462832,617.5827443334146
IM002335.png,L,357.7715412269512,708.3734199234605
IM002285.png,R,1267.1284289276807,682.1857855361596
20060412_60475_0200_PP.png,L,224.92864806866953,388.899678111588
20060412_51932_0200_PP.png,R,684.2105586249232,447.5291589932474
20060412_63104_0200_PP.png,L,237.42697594501718,407.7843642611684
20051130_58962_0400_PP.png,L,379.4734711738322,683.9524122087299
20051116_55656_0400_PP.png,L,337.50857344882445,622.5464026869365
IM003468.png,L,315.89137411261305,631.910629193815
20051205_57988_0400_PP.png,L,396.609375,688.7491071428572
20051116_43388_0400_PP.png,R,731.5100074128984,435.3995552260934
20060411_59087_0200_PP.png,L,255.55759493670885,447.165611814346
20060412_61808_0200_PP.png,L,239.15701617110068,457.5195618153365
20060412_61501_0200_PP.png,R,666.6198212835094,429.8273761169781
20060523_48890_0100_PP.png,R,1027.4766448305327,688.5727712902307
20051216_44660_0200_PP.png,L,234.67070217917674,434.84358353510896
20051208_39532_0400_PP.png,L,440.2731045932485,647.8328721638075
IM003405.png,R,1021.1910134600158,677.4998020585906
IM003571.png,R,1100.41693446975,721.2487075590332
20060411_59190_0200_PP.png,L,232.3558154103153,429.84025892670707
IM002659.png,L,349.1500185666543,638.5199591533606
20051117_37155_0400_PP.png,L,252.58277027027026,474.3135135135135
20051208_42546_0400_PP.png,R,1064.722491909385,674.3248381877023
IM000703.png,R,1118.7144365267882,735.2714436526788
20060523_50019_0100_PP.png,L,364.0036560397777,616.6254752851711
20051202_48232_0400_PP.png,L,129.34855769230768,501.08447802197804
20051216_47668_0200_PP.png,R,850.321165438714,448.93536503683856
IM000553.png,R,1101.475491480996,721.0644823066841
IM000602.png,L,286.48619374523264,688.2536994660564
IM000937.png,L,385.40812720848055,620.9664310954064
20051130_54301_0400_PP.png,L,225.58306010928962,458.6647540983607
20060407_38970_0200_PP.png,L,226.61561119293077,445.6033382425135
20051116_58816_0400_PP.png,R,795.986383261375,435.62836267020924
IM000139.png,L,393.24040558220673,678.9942215438291
20060410_47331_0200_PP.png,R,675.166737922189,425.31380932022233
20060523_49875_0100_PP.png,L,388.3049255133539,643.1313917594954
20051214_56971_0100_PP.png,L,444.1777880042951,679.2698266605307
20060529_56442_0100_PP.png,L,427.46906086663296,650.344629910639
20060523_45662_0100_PP.png,R,1178.5332402234637,693.2006983240224
IM001738.png,L,395.64837110481585,669.7152974504249
20051020_62385_0100_PP.png,L,357.7495033411595,708.2215098428752
20051021_57798_0100_PP.png,R,1206.801696020874,633.6782996303544
IM000191.png,L,96.72187682144938,687.1476588303866
20060407_43436_0200_PP.png,R,683.9417562724014,463.07840501792117
IM000595.png,R,1105.870778267254,766.5028552781856
20060411_58808_0200_PP.png,R,713.2926829268292,438.3222326454034
20060407_39567_0200_PP.png,L,224.68416330192912,449.5567519066846
IM000319.png,R,1110.4175538821085,734.862373409504
IM001454.png,L,356.00423985463357,703.8668339534481
20051130_59916_0400_PP.png,R,1242.1052032982657,787.7226329257891
20051020_44692_0100_PP.png,R,1049.190178469933,665.1630101170854
20051214_40456_0100_PP.png,L,399.4110569600975,624.4829424307036
20051116_58872_0400_PP.png,R,674.1414913957935,457.702103250478
20051130_55012_0400_PP.png,L,236.60623869801086,432.98327305605784
20060530_36860_0100_PP.png,R,1052.931565355582,642.2953913388955
IM000813.png,L,351.52228092911974,758.625859834513
20051202_55607_0400_PP.png,L,218.57964458804523,426.04426494345716
IM003020.png,R,1051.761252276472,716.0045095828635
20051205_58125_0400_PP.png,L,316.7217194570136,677.4009552538964
20060411_51958_0200_PP.png,R,679.6314699792961,446.37232574189096
20051020_44338_0100_PP.png,R,1104.666433810688,699.9329374781697
20060411_61478_0200_PP.png,R,691.9093596059113,434.4912972085386
20051130_59802_0400_PP.png,L,364.4544772922022,723.9353041988004
IM000586.png,R,1096.6587974332567,681.4038659589638
20060410_41626_0200_PP.png,L,216.09472551130247,422.26946537495513
20051021_36097_0100_PP.png,R,1042.4433805162364,729.4161115736886
IM003787.png,R,1007.9259105960265,697.4352235099337
IM000762.png,R,989.9354660783232,712.7793712079426
IM000711.png,L,359.32236350037397,631.4455604231222
20060522_45796_0100_PP.png,L,331.1420159820552,714.1919248563017
20060522_45402_0100_PP.png,R,1084.60136843671,670.2949576082107
IM002448.png,L,720.9058823529411,732.7091911764705
IM004621.png,R,993.7402431222009,699.809980806142
20051212_38076_0400_PP.png,R,1114.2144001067663,719.4821166421993
20060412_52685_0200_PP.png,L,215.65322171486554,436.80923389142566
IM003910.png,R,1070.0990229733297,664.3097438605756
IM001681.png,R,1317.3233215547702,787.9204946996466
20051216_44092_0200_PP.png,L,165.630081300813,556.8722415795587
IM002441.png,R,1108.7022564667034,819.7506879471656
20060407_39306_0200_PP.png,R,657.3826189539914,461.7196224931184
20060412_60337_0200_PP.png,R,683.6905481225723,472.63789382822614
20060523_45449_0100_PP.png,R,999.4840899448451,612.537123462028
20051130_55381_0400_PP.png,R,679.2200488997555,453.6742053789731
IM002703.png,R,1122.308941418294,678.8727646454265
20060411_58328_0200_PP.png,L,217.8323201621074,460.0678824721378
20051109_60136_0400_PP.png,R,684.6003937007874,453.3695866141732
20051202_56028_0400_PP.png,R,678.3512947946639,437.2717760920743
IM002622.png,L,179.44715204066378,628.462251457617
20060523_48659_0100_PP.png,L,357.54409782399387,648.130078952436
IM001617.png,R,1047.385192040722,693.2330402591393
IM003746.png,L,323.13931651927066,646.8444153291844
IM003577.png,L,364.32908366533866,715.1819920318725
20051214_57377_0100_PP.png,R,1124.7761351636748,710.4840285110877
20060412_61316_0200_PP.png,L,223.84583241697823,412.04442489553554
20051205_58502_0400_PP.png,L,363.35334507042256,708.3026408450704
20051202_55735_0400_PP.png,L,356.734736115902,400.5143152811314
20051110_37992_0400_PP.png,R,679.5641729581331,411.53260123541526
IM000501.png,R,1082.8588211867782,777.8058542413381
IM003925.png,L,352.2836676217765,655.3493497906105
20051205_59379_0400_PP.png,L,282.33198653198656,705.2234006734006
IM003160.png,R,1054.8274785323965,675.5091334894613
20060411_59062_0200_PP.png,R,662.6116703952274,463.8402311707681
20060523_43038_0100_PP.png,L,386.19897540983607,651.073155737705
20060523_50392_0100_PP.png,R,1122.2619439868204,641.132527915065
IM003564.png,L,188.4577471915798,732.8540633539116
20060410_40146_0200_PP.png,R,693.1791917759659,435.0514002126905
20060523_45300_0100_PP.png,R,1035.1175914675307,646.8319157553666
20051130_59457_0400_PP.png,R,1165.4654315408948,706.6597379123361
20051130_55269_0400_PP.png,L,249.70399683419075,418.29026513652553
IM004462.png,L,304.5935833629577,717.0506576608603
IM000073.png,L,356.59296560272696,742.225441586613
20060412_61251_0200_PP.png,L,260.09129066107033,462.71143756558234
IM001328.png,L,397.1495194019224,637.6198647205412
20051020_64388_0100_PP.png,L,350.42066635601117,649.4916123019572
20051205_59300_0400_PP.png,L,374.9479396615158,697.8440029433407
20051213_62648_0100_PP.png,R,1160.9342492639844,645.2100098135427
IM003826.png,R,1075.6078010377528,652.5854356772231
IM003695.png,R,1033.6310004486318,689.078061911171
IM000654.png,R,1190.9140803916923,721.6147042564953
IM003338.png,R,1034.2286123032904,709.8110157367668
20060523_45524_0100_PP.png,R,1148.4139449541285,453.80477064220185
IM001117.png,L,401.4636293606251,614.6521404203808
20060412_52271_0200_PP.png,L,251.94551282051282,466.6923076923077
20051202_55846_0400_PP.png,L,237.3387243735763,446.63872437357634
20051020_45004_0100_PP.png,L,358.4131154780305,629.2028041510267
20051021_51804_0100_PP.png,L,433.39560279557367,688.8870122306348
20060410_43959_0200_PP.png,R,716.9109612141652,398.76762225969645
IM002852.png,R,1120.0046744036106,705.5810767246937
IM000696.png,R,1107.0713519313306,723.2729345493563
20051110_34071_0400_PP.png,L,177.69686204854943,434.0518058022499
20060530_53522_0100_PP.png,R,1091.2010138858277,658.1293806480053
20051214_42363_0100_PP.png,L,328.9796457837695,691.4263811789585
20060407_43726_0200_PP.png,R,692.440281030445,399.7127244340359
20060407_45611_0200_PP.png,L,235.41037243299687,419.0174034110686
20060412_61365_0200_PP.png,R,735.5405405405405,460.48207391064534
IM003990.png,L,385.3891427780086,635.865254119928
20051021_36208_0100_PP.png,L,388.3160844386325,640.7257612553708
20060530_54242_0100_PP.png,L,117.42713819914722,871.2400300978179
20060407_44304_0200_PP.png,L,246.50707988244724,435.0416777985573
20060523_49269_0100_PP.png,R,1056.8758636059729,681.5668598172498
IM004169.png,R,1013.034797401794,639.5122177544076
IM000094.png,R,1080.280612244898,665.8938223938223
20051214_51701_0100_PP.png,R,1041.253131104217,672.2827760542342
20051214_40912_0100_PP.png,L,333.437707641196,657.8924418604652
20051216_45899_0200_PP.png,L,240.4457167090755,451.6416454622561
IM002486.png,R,1166.4395423420299,668.1562797954408
20051216_47383_0200_PP.png,R,648.8306230200634,439.00380147835267
20051212_41144_0400_PP.png,R,1176.2368807040418,677.1073989569752
20060522_45967_0100_PP.png,L,403.1793721973094,724.7668161434977
20051021_36380_0100_PP.png,R,1050.5323714391418,781.6194968553459
20060407_43594_0200_PP.png,R,692.1076373380973,426.3707012058955
20060412_52351_0200_PP.png,R,699.6994011976047,365.91317365269464
20051130_60186_0400_PP.png,R,1113.4748160724391,724.2413695529145
20060412_59242_0200_PP.png,R,693.8089717741935,440.5289818548387
IM000896.png,R,1241.838265099311,736.9210579651399
20051207_56219_0400_PP.png,L,116.08255659121171,487.7323568575233
IM003893.png,L,339.10096642929807,695.2451678535097
IM002765.png,L,380.5102105429793,698.3493747031819
20060530_54117_0100_PP.png,L,347.67105263157896,666.3036184210526
20060407_40582_0200_PP.png,R,684.4889010687859,419.1027678816114
IM004806.png,L,267.8767874165872,591.4848665395615
20060411_62058_0200_PP.png,L,230.28138124125059,417.50839944003735
20051116_44750_0400_PP.png,L,337.0608934079744,680.3291442933851
20051020_62615_0100_PP.png,L,350.81947598253277,655.189519650655
IM003603.png,R,1052.878698639742,684.287757677745
IM001467.png,R,1148.0854660937791,714.599196712124
20051020_44598_0100_PP.png,L,406.27812257564005,656.5356865787433
IM001027.png,R,1103.820223243598,709.7712409717662
20060407_41330_0200_PP.png,L,225.81423665313767,442.0362160474555
IM000190.png,R,1101.6365278112207,684.3798458945341
IM003331.png,L,339.3331737673528,625.2113451412159
20051130_54257_0400_PP.png,R,681.5647682858738,418.55667225013957
IM002983.png,L,306.2195576540756,621.9975149105368
20060530_51399_0100_PP.png,L,320.9135593220339,721.5537288135594
20051021_39222_0100_PP.png,R,1085.6084694319989,650.9738401503107
20051201_38246_0400_PP.png,L,355.6039758896488,682.0971368957922
20060407_38711_0200_PP.png,R,688.9395727937043,427.9606520517144
IM002821.png,L,394.6478128975438,663.4374204912418
IM002782.png,R,1108.0347367129004,681.3084571007732
20051202_37162_0400_PP.png,L,332.0551914806471,676.3601269711243
20051205_59510_0400_PP.png,R,1061.7813314380478,688.836057806207
20060410_47016_0200_PP.png,L,,
20060412_58945_0200_PP.png,R,690.1424075531078,464.47600314712827
IM004297.png,R,1040.4591295116772,680.8856157112526
IM003924.png,R,1046.9311695579183,688.611919418019
IM003894.png,R,1005.551377952756,740.2470472440945
20060530_55607_0100_PP.png,R,1064.219638242894,637.7218992248062
IM004747.png,L,340.3137633431751,640.9031342266636
IM000264.png,L,446.2729597767961,669.8330620785864
IM003058.png,L,353.9985723208709,604.1946997412332
20060407_42290_0200_PP.png,R,665.8391719745223,472.2070063694268
IM000357.png,L,289.53467886769863,692.197981698452
20051021_57862_0100_PP.png,L,186.0319391634981,684.281463878327
IM001422.png,R,1112.9963450292398,693.8561769005848
20051020_58276_0100_PP.png,L,346.39830463855105,669.8616858842731
20060410_44464_0200_PP.png,R,693.8454545454546,416.29598930481285
IM001145.png,R,1071.5813359528488,667.4990176817289
20060522_45541_0100_PP.png,R,1055.3760279965004,665.3902012248469
IM001252.png,R,1156.5012041365633,719.2190111913869
20060410_39976_0200_PP.png,R,653.129356293563,421.98154981549817
IM002027.png,L,345.09409871244634,706.0562231759657
IM000412.png,R,1120.0304216867469,764.2992469879518
IM000426.png,L,363.82135575942914,632.2325433231397
IM003207.png,L,338.22794054472035,665.3670418420827
IM003633.png,R,1063.1260455164365,683.0052518965182
IM003879.png,L,401.3552099533437,658.5940902021773
20060530_51377_0100_PP.png,R,1084.6054535336673,692.9188925987758
20051208_39438_0400_PP.png,R,1062.073740270381,749.7138467841049
IM003840.png,L,327.64334806087385,633.4258713794796
20060523_47987_0100_PP.png,R,1048.7650360866078,614.9935846030473
20051202_55944_0400_PP.png,R,838.5884146341464,445.97621951219514
20060412_59423_0200_PP.png,L,251.7858208955224,438.7746268656716
20060530_53742_0100_PP.png,R,998.9751716851558,702.8098256735341
IM000249.png,L,421.277428622733,661.5895133776262
20060410_40254_0200_PP.png,R,689.825411913815,429.3628010139417
IM004440.png,L,331.08283464566927,716.9096062992126
20051216_44635_0200_PP.png,R,768.4123287671233,458.2922374429224
IM000306.png,L,286.6707530647986,564.3972656912039
20060523_43333_0100_PP.png,R,1097.8070463887257,665.2307692307693
20051216_45757_0200_PP.png,R,693.485885673959,422.9470712773465
20060407_39155_0200_PP.png,R,662.1387044679706,489.0796698367127
20060530_54529_0100_PP.png,R,1236.678409394182,684.808646917534
20051214_57761_0100_PP.png,R,983.6613236814892,645.1721820062047
20060523_43174_0100_PP.png,R,1056.0847179967236,719.8888368827521
20051202_55669_0400_PP.png,L,218.8498727735369,502.4880407124682
IM001322.png,L,359.55916855320027,690.5162241887906
20051130_58824_0400_PP.png,L,326.96586262075505,669.8559829313103
20060530_55203_0100_PP.png,L,206.88652824722357,786.9332045710606
IM004347.png,L,343.3341121495327,687.6642703091301
IM002975.png,L,354.8529123837494,667.5364659813999
20060523_50325_0100_PP.png,R,1104.5006364793599,647.346608474268
IM001199.png,L,,
20051130_59029_0400_PP.png,L,376.00647153993236,663.4093249007207
IM004832.png,L,302.8225524475524,626.2781905594405
20051020_44982_0100_PP.png,R,1094.8860166086258,657.1754620948299
20060412_60773_0200_PP.png,L,228.6160465704885,442.3996456593268
20051216_45619_0200_PP.png,L,107.86802518803569,390.98705614832954
IM002953.png,L,335.17857756399246,674.7147397354406
IM000107.png,R,1094.501294744859,668.3395277989338
20051213_62251_0100_PP.png,R,1035.399808551372,713.7117102744097
IM000560.png,R,1020.2355919942127,726.0120569086087
20051201_37337_0400_PP.png,L,351.437905468026,670.4745134383688
IM000320.png,L,362.20150934895247,684.7414958323947
20060412_61681_0200_PP.png,L,238.29643296432965,443.290282902829
IM002216.png,L,394.2093237361902,666.1160026782725
20051214_40596_0100_PP.png,L,406.5747922437673,651.3713889988128
20060407_44529_0200_PP.png,L,217.67653890824621,398.68263646922185
20051020_55701_0100_PP.png,R,1054.874146797569,671.3441795231416
20051021_51418_0100_PP.png,R,1057.9089560541443,690.8559243463749
20051202_55834_0400_PP.png,R,694.6022685693378,451.9085254299305
IM002991.png,L,313.3956725294192,629.9573579653296
20060411_57986_0200_PP.png,L,219.63089430894308,389.06158536585366
20051213_62437_0100_PP.png,L,401.5478218544658,633.4580189827209
20051205_58458_0400_PP.png,R,1093.8036857419982,710.9121241513094
20051216_44066_0200_PP.png,R,704.8314573459716,403.8693720379147
20060407_45230_0200_PP.png,R,705.7592592592592,428.35722819593786
20060530_55746_0100_PP.png,L,380.1269635926816,665.6423951210497
20060412_58638_0200_PP.png,R,661.9081765087606,464.3270603504218
20060523_50616_0100_PP.png,R,1020.8457852319756,691.9590503158354
20060407_45932_0200_PP.png,R,698.0912778904666,434.06450304259636
20060407_40937_0200_PP.png,R,662.6845887676337,422.9318605270162
20060407_46235_0200_PP.png,R,671.6649590163935,356.83376024590166
20051213_61802_0100_PP.png,L,342.2602873938602,648.7764532984977
20060407_45718_0200_PP.png,R,683.3739751388522,411.40915101824913
20060412_62960_0200_PP.png,L,,
20051202_56000_0400_PP.png,R,695.5151859210899,466.93045699687764
IM004739.png,R,1010.5068119891008,683.3195796029584
20060523_49942_0100_PP.png,L,380.7258748674443,621.2230470130788
IM000887.png,L,333.8162584799356,670.4275037369208
IM003758.png,R,1087.1758952254643,692.2241379310345
20051216_46183_0200_PP.png,L,228.47246022031823,444.1499388004896
IM000984.png,L,323.04459064327483,648.7686071238703
20051109_57451_0400_PP.png,L,109.19339417644503,456.7887874837027
20060410_39726_0200_PP.png,L,246.90221270521056,360.33226266952175
IM004639.png,L,358.62497867258145,612.5398396178126
20051216_45100_0200_PP.png,L,235.23093525179857,429.2438848920863
IM001357.png,R,1066.5805012465555,725.208502821152
IM001095.png,L,361.6333514986376,724.7152043596731
20051116_58835_0400_PP.png,L,243.83436669619132,409.5482728077945
20051216_46018_0200_PP.png,L,220.0671111111111,370.71644444444445
